,,,,,,
"""XRP""",XRP,0.317759737887,0.0000504963736864871,12,3.813116854644,"""2018-09-19T18:44:17.770Z"""
,,,,,,
"""Dash""",DASH,186.663456424,0.02966337935660548,154,28746.172289296,"""2018-09-19T18:44:17.770Z"""
,,,,,,
"""Monero""",XMR,107.40860767,0.017068698590059786,60,6444.5164601999995,"""2018-09-19T18:44:17.770Z"""
,,,,,,
"""Bitcoin""",BTC,6260.86237196,1,20,125217.2474392,"""2018-09-19T18:59:17.316Z"""
,,,,,,
"""XRP""",XRP,0.317172522603,0.00005065955834191373,12,3.806070271236,"""2018-09-19T18:59:17.316Z"""
,,,,,,
"""Dash""",DASH,186.712492602,0.029822168498418622,154,28753.723860708,"""2018-09-19T18:59:17.316Z"""
,,,,,,
"""Monero""",XMR,107.222096378,0.0171257711810128,60,6433.32578268,"""2018-09-19T18:59:17.316Z"""
,,,,,,
"""Bitcoin""",BTC,6208.32839997,1,20,124166.5679994,"""2018-09-19T19:14:17.827Z"""
,,,,,,
"""XRP""",XRP,0.313852787023,0.00005055350922230799,12,3.766233444276,"""2018-09-19T19:14:17.827Z"""
,,,,,,
"""Dash""",DASH,186.313069319,0.03001018266364587,154,28692.212675126,"""2018-09-19T19:14:17.827Z"""
,,,,,,
"""Monero""",XMR,106.254396936,0.017114815791077265,60,6375.263816160001,"""2018-09-19T19:14:17.827Z"""
,,,,,,
"""Bitcoin""",BTC,6392.22290785,1,20,127844.45815700002,"""2018-09-19T19:29:17.286Z"""
,,,,,,
"""XRP""",XRP,0.320459650698,0.000050132740256047385,12,3.8455158083759997,"""2018-09-19T19:29:17.286Z"""
,,,,,,
"""Dash""",DASH,188.349065822,0.029465346959458658,154,29005.756136588,"""2018-09-19T19:29:17.286Z"""
,,,,,,
"""Monero""",XMR,108.624657188,0.01699325238714735,60,6517.47943128,"""2018-09-19T19:29:17.286Z"""
,,,,,,
"""Bitcoin""",BTC,6433.17111555,1,20,128663.422311,"""2018-09-19T19:44:17.935Z"""
,,,,,,
"""XRP""",XRP,0.326983103965,0.00005082767084721713,12,3.9237972475800005,"""2018-09-19T19:44:17.935Z"""
,,,,,,
"""Dash""",DASH,193.135382764,0.03002180095865335,154,29742.848945656002,"""2018-09-19T19:44:17.935Z"""
,,,,,,
"""Monero""",XMR,111.305412672,0.017301795750925556,60,6678.32476032,"""2018-09-19T19:44:17.935Z"""
,,,,,,
"""Bitcoin""",BTC,6438.89571508,1,20,128777.91430159999,"""2018-09-19T19:59:17.462Z"""
,,,,,,
"""XRP""",XRP,0.326199889283,0.000050660843678370885,12,3.9143986713959995,"""2018-09-19T19:59:17.462Z"""
,,,,,,
"""Dash""",DASH,192.607120646,0.029913067266318812,154,29661.496579484,"""2018-09-19T19:59:17.462Z"""
,,,,,,
"""Monero""",XMR,111.30365839,0.01728614087184624,60,6678.2195034,"""2018-09-19T19:59:17.462Z"""
,,,,,,
"""Bitcoin""",BTC,6431.28647272,1,20,128625.7294544,"""2018-09-19T20:14:28.197Z"""
,,,,,,
"""XRP""",XRP,0.327182263858,0.00005087353288425728,12,3.9261871662959997,"""2018-09-19T20:14:28.197Z"""
,,,,,,
"""Dash""",DASH,192.739556246,0.02996905161409863,154,29681.891661884,"""2018-09-19T20:14:28.197Z"""
,,,,,,
"""Monero""",XMR,111.332322189,0.017311050077032868,60,6679.93933134,"""2018-09-19T20:14:28.197Z"""
,,,,,,
"""Bitcoin""",BTC,6432.3044616,1,20,128646.089232,"""2018-09-19T20:29:18.747Z"""
,,,,,,
"""XRP""",XRP,0.327567903208,0.000050925435069738494,12,3.930814838496,"""2018-09-19T20:29:18.747Z"""
,,,,,,
"""Dash""",DASH,193.02878671,0.03000927394876224,154,29726.43315334,"""2018-09-19T20:29:18.747Z"""
,,,,,,
"""Monero""",XMR,111.326808207,0.017307453164197406,60,6679.60849242,"""2018-09-19T20:29:18.747Z"""
,,,,,,
"""Bitcoin""",BTC,6558.3463813,1,20,131166.927626,"""2018-09-21T03:29:18.735Z"""
,,,,,,
"""XRP""",XRP,0.454799190512,0.00006934662551657563,12,5.457590286144001,"""2018-09-21T03:29:18.735Z"""
,,,,,,
"""Dash""",DASH,205.447091282,0.03132605070506754,154,31638.852057428,"""2018-09-21T03:29:18.735Z"""
,,,,,,
"""Monero""",XMR,117.633697093,0.01793648737864964,60,7058.02182558,"""2018-09-21T03:29:18.735Z"""
,,,,,,
"""Bitcoin""",BTC,6560.56525746,1,20,131211.3051492,"""2018-09-21T03:44:17.902Z"""
,,,,,,
"""XRP""",XRP,0.459497918556,0.00007003937931011451,12,5.513975022672,"""2018-09-21T03:44:17.902Z"""
,,,,,,
"""Dash""",DASH,205.438232275,0.031314105448672545,154,31637.48777035,"""2018-09-21T03:44:17.902Z"""
,,,,,,
"""Monero""",XMR,117.68287425,0.017937916876321465,60,7060.972455,"""2018-09-21T03:44:17.902Z"""
,,,,,,
"""Bitcoin""",BTC,6564.48910804,1,20,131289.7821608,"""2018-09-21T03:59:18.090Z"""
,,,,,,
"""XRP""",XRP,0.456601146224,0.00006955623487359708,12,5.479213754688,"""2018-09-21T03:59:18.090Z"""
,,,,,,
"""Dash""",DASH,205.891495227,0.031364435501131376,154,31707.290264958003,"""2018-09-21T03:59:18.090Z"""
,,,,,,
"""Monero""",XMR,118.048289157,0.017982860084635954,60,7082.89734942,"""2018-09-21T03:59:18.090Z"""
,,,,,,
"""Bitcoin""",BTC,6565.75475409,1,20,131315.09508179998,"""2018-09-21T04:14:17.735Z"""
,,,,,,
"""XRP""",XRP,0.455301246834,0.00006934484516808667,12,5.463614962008,"""2018-09-21T04:14:17.735Z"""
,,,,,,
"""Dash""",DASH,205.666458154,0.03132411517897229,154,31672.634555716,"""2018-09-21T04:14:17.735Z"""
,,,,,,
"""Monero""",XMR,117.705517609,0.01792718766044038,60,7062.33105654,"""2018-09-21T04:14:17.735Z"""
,,,,,,
"""Bitcoin""",BTC,6555.15036417,1,20,131103.0072834,"""2018-09-21T04:29:17.141Z"""
,,,,,,
"""XRP""",XRP,0.451101028185,0.00006881627470373328,12,5.413212338219999,"""2018-09-21T04:29:17.141Z"""
,,,,,,
"""Dash""",DASH,204.873152144,0.03125376852738917,154,31550.465430176,"""2018-09-21T04:29:17.141Z"""
,,,,,,
"""Monero""",XMR,117.536242547,0.0179303655930526,60,7052.17455282,"""2018-09-21T04:29:17.141Z"""
,,,,,,
"""Bitcoin""",BTC,6554.89593061,1,20,131097.91861219998,"""2018-09-21T04:44:17.546Z"""
,,,,,,
"""XRP""",XRP,0.445570568305,0.00006797523149441294,12,5.3468468196600005,"""2018-09-21T04:44:17.546Z"""
,,,,,,
"""Dash""",DASH,204.088142653,0.031135222406804487,154,31429.573968562,"""2018-09-21T04:44:17.546Z"""
,,,,,,
"""Monero""",XMR,117.216770347,0.017882323623113844,60,7033.00622082,"""2018-09-21T04:44:17.546Z"""
,,,,,,
"""Bitcoin""",BTC,6554.56403195,1,20,131091.280639,"""2018-09-21T04:59:17.892Z"""
,,,,,,
"""XRP""",XRP,0.449864223815,0.00006863373698420705,12,5.39837068578,"""2018-09-21T04:59:17.892Z"""
,,,,,,
"""Dash""",DASH,203.948295812,0.031115463182274358,154,31408.037555048,"""2018-09-21T04:59:17.892Z"""
,,,,,,
"""Monero""",XMR,117.462694658,0.017920748670000337,60,7047.761679480001,"""2018-09-21T04:59:17.892Z"""
,,,,,,
"""Bitcoin""",BTC,6554.30786853,1,20,131086.1573706,"""2018-09-21T05:14:17.385Z"""
,,,,,,
"""XRP""",XRP,0.450914753914,0.00006879670027082985,12,5.410977046968,"""2018-09-21T05:14:17.385Z"""
,,,,,,
"""Dash""",DASH,203.640454654,0.031069711514737326,154,31360.630016716,"""2018-09-21T05:14:17.385Z"""
,,,,,,
"""Monero""",XMR,117.86288713,0.017982507000610926,60,7071.7732278,"""2018-09-21T05:14:17.385Z"""
,,,,,,
"""Bitcoin""",BTC,6548.13956416,1,20,130962.7912832,"""2018-09-21T05:29:18.215Z"""
,,,,,,
"""XRP""",XRP,0.448231574787,0.00006845174425424749,12,5.378778897444,"""2018-09-21T05:29:18.215Z"""
,,,,,,
"""Dash""",DASH,203.413363978,0.031064298795851035,154,31325.658052612,"""2018-09-21T05:29:18.215Z"""
,,,,,,
"""Monero""",XMR,117.979475694,0.018017251241824208,60,7078.76854164,"""2018-09-21T05:29:18.215Z"""
,,,,,,
"""Bitcoin""",BTC,6543.62868595,1,20,130872.57371899999,"""2018-09-21T05:44:19.224Z"""
,,,,,,
"""XRP""",XRP,0.453270301291,0.0000692689519905414,12,5.439243615492,"""2018-09-21T05:44:19.224Z"""
,,,,,,
"""Dash""",DASH,202.858847173,0.03100097161817321,154,31240.262464641997,"""2018-09-21T05:44:19.224Z"""
,,,,,,
"""Monero""",XMR,118.014597143,0.01803503878458023,60,7080.87582858,"""2018-09-21T05:44:19.224Z"""
,,,,,,
"""Bitcoin""",BTC,6300.49177563,1,20,126009.8355126,"""2018-10-12T19:06:45.303Z"""
,,,,,,
"""XRP""",XRP,0.42315059643,0.00006716151873520829,12,5.0778071571600005,"""2018-10-12T19:06:45.303Z"""
,,,,,,
"""Dash""",DASH,158.806195429,0.025205365086461148,154,24456.154096066002,"""2018-10-12T19:06:45.303Z"""
,,,,,,
"""Monero""",XMR,101.34181631,0.016084747019587467,60,6080.5089786,"""2018-10-12T19:06:45.303Z"""
,,,,,,
"""Bitcoin""",BTC,6481.13497859,1,20,129622.69957180001,"""2018-10-22T23:19:31.466Z"""
,,,,,,
"""XRP""",XRP,0.452920062948,0.00006988283139360489,12,5.435040755376001,"""2018-10-22T23:19:31.466Z"""
,,,,,,
"""Dash""",DASH,152.295008103,0.023498200331592608,154,23453.431247861998,"""2018-10-22T23:19:31.466Z"""
,,,,,,
"""Monero""",XMR,105.300929318,0.016247297682559402,60,6318.05575908,"""2018-10-22T23:19:31.466Z"""
,,,,,,
"""Bitcoin""",BTC,6481.13497859,1,20,129622.69957180001,"""2018-10-22T23:20:05.474Z"""
,,,,,,
"""XRP""",XRP,0.452920062948,0.00006988283139360489,12,5.435040755376001,"""2018-10-22T23:20:05.474Z"""
,,,,,,
"""Dash""",DASH,152.295008103,0.023498200331592608,154,23453.431247861998,"""2018-10-22T23:20:05.474Z"""
,,,,,,
"""Monero""",XMR,105.300929318,0.016247297682559402,60,6318.05575908,"""2018-10-22T23:20:05.474Z"""
,,,,,,
"""Bitcoin""",BTC,4227.00791793,1,20,84540.1583586,"""2018-12-24T01:47:56.338Z"""
,,,,,,
"""XRP""",XRP,0.388460935058,0.00009189974151934696,12,4.661531220696,"""2018-12-24T01:47:56.338Z"""
,,,,,,
"""Dash""",DASH,95.2043347182,0.02252286642624089,154,14661.4675466028,"""2018-12-24T01:47:56.338Z"""
,,,,,,
"""Monero""",XMR,56.0704051031,0.013264797746240828,60,3364.224306186,"""2018-12-24T01:47:56.338Z"""
,,,,,,
"""Bitcoin""",BTC,13402.3929671,1,20,268047.859342,"""2019-06-26T18:06:25.144Z"""
,,,,,,
"""XRP""",XRP,0.48716518202,0.00003634911938605934,12,5.8459821842399995,"""2019-06-26T18:06:25.144Z"""
,,,,,,
"""Dash""",DASH,184.426250663,0.013760695654554143,154,28401.642602101998,"""2019-06-26T18:06:25.144Z"""
,,,,,,
"""Monero""",XMR,111.556955344,0.008323659485126903,60,6693.41732064,"""2019-06-26T18:06:25.144Z"""
